id,name,path,mime_type,issue_type,severity,description
1pjQKLR2cGS00rEQOd4Y3BNo36P0k4h7_fwuGIeFRPA8,2025-05-22 - Email Marketing Brunelia Francais - Template Email,2025-05-22 - Email Marketing Brunelia Francais - Template Email,application/vnd.google-apps.spreadsheet,mixed_separators,medium,"Melange espaces, tirets et underscores"
1YFthh_rlRCI2y9w7BOl_od_eIv2CuvmL3uH3KA4eU7o,2024-09-09 - Prompt ChatGPT pour generer un article de blog qui RANKE sur Google en quelqu... - Prompt,2024-09-09 - Prompt ChatGPT pour generer un article de blog qui RANKE sur Google en quelqu... - Prompt,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1MfBFfe_dCpBOqTZd3KUsGbJLSp4iVxH2,2025-12-29 - Securite Renforcee de NOM DE TON GPT - Prompt.json,2025-12-29 - Securite Renforcee de NOM DE TON GPT - Prompt.json,application/json,mixed_separators,medium,"Melange espaces, tirets et underscores"
1FuntSov6sPJgrOtRbfpjikmURUGzJmRiZH4aAABfUIs,2023-09-18 - GPT Creation de contenu 10 langues - Prompt,2023-09-18 - GPT Creation de contenu 10 langues - Prompt,application/vnd.google-apps.spreadsheet,mixed_separators,medium,"Melange espaces, tirets et underscores"
1rAqN08J9qeEkWxep4vFWSMVpTxMgeJz3oIFR_3fgCTw,"2023-01-03 - Comment utiliser ChatGPT pour automatiser la creation de tes contenus, et red... - Prompt","2023-01-03 - Comment utiliser ChatGPT pour automatiser la creation de tes contenus, et red... - Prompt",application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1IBvqa4a886jtqUWL_lGUosAsnUG_jnao830eK7N8BQM,2025-05-02 - Etude Chat GPT Fournisseurs de dropshipping (Maison et Decoration) - Prompt,2025-05-02 - Etude Chat GPT Fournisseurs de dropshipping (Maison et Decoration) - Prompt,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1cX1hDnU0DwIiXqXJRpJNeywNk5Iu6q0M5PT3rPanKiw,Nomenclature et regles de nommage - Prompts schoolsWP (Michael KIHL),Nomenclature et regles de nommage - Prompts schoolsWP (Michael KIHL),application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1wW6efkEVN1Ah49B0tBg9RdnmkRd5-kBYKa-H8RX-MZA,Nomenclature et regles de nommage - Prompts schoolsWP (Michael KIHL),Nomenclature et regles de nommage - Prompts schoolsWP (Michael KIHL),application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1-7QoxRQIAoUfb26zO-wOhMAMZPk_dl8-uGQ48NYCoko,Suivi Affilies Plugins (RSS-Promos),Suivi Affilies Plugins (RSS-Promos),application/vnd.google-apps.spreadsheet,mixed_separators,medium,"Melange espaces, tirets et underscores"
1JSbWHeZZ5BnNY_1Ii0NhVBVIXbltRAglBZU3IHsdsqY,2023-10-12 - Check-list complete WordPress - Checklist,2023-10-12 - Check-list complete WordPress - Checklist,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1UDiY20HValA26wQ5wou0ekGXIiXRbTJXo5Bj6n0B-7w,2025-09-11 - Ressources formation Cold Mailing,2025-09-11 - Ressources formation Cold Mailing,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1nYDd9tZoY5V3jGc65tCYyS5Bpk30WclxhrfG3_Q2p4k,2025-06-09 - WORKBOOK Diogale Formation offerte 5 jours,2025-06-09 - WORKBOOK Diogale Formation offerte 5 jours,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1rZTJjIHnbw6TZP8WM0L7KWX5LoJrfBGwqfj5_c1-n9g,2025-06-12 - YouTube To Facebook Post,2025-06-12 - YouTube To Facebook Post,application/vnd.google-apps.spreadsheet,mixed_separators,medium,"Melange espaces, tirets et underscores"
1p-LB1XR_rTAKPcvfFqiLB6uLdUKuZ-brGq18TlQYUMA,2023-08-17 - Microthemer Editeur CSS visuel pour WordPress Personnalisez facilement votre ...,2023-08-17 - Microthemer Editeur CSS visuel pour WordPress Personnalisez facilement votre ...,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1cygZwJxpJq20ARJZgzR_d39CCqclmDLh0F4vPC4GH9A,2024-09-03 - Formation WordPress en ligne Maitrisez WordPress en 2024,2024-09-03 - Formation WordPress en ligne Maitrisez WordPress en 2024,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
11K_L_VWyJzm01oJntuWppmuMlYEZuFs9jZQDwKUS0Js,2025-09-26 - schoolsWP Plan de Taggage,2025-09-26 - schoolsWP Plan de Taggage,application/vnd.google-apps.spreadsheet,mixed_separators,medium,"Melange espaces, tirets et underscores"
1XT_ol_lzz8h3eGt51UzS2BUH9jR8nGQY9Qg7PoZ0eDw,2025-09-26 - schoolsWP Plan de Mesure,2025-09-26 - schoolsWP Plan de Mesure,application/vnd.google-apps.spreadsheet,mixed_separators,medium,"Melange espaces, tirets et underscores"
1JjTi0KHc-LOPgi03TTPn4grwHeUBpgbnhsol-OBZZ40,2025-09-02 - Lecon 8 Module 2 Identifier les contenus a consolider,2025-09-02 - Lecon 8 Module 2 Identifier les contenus a consolider,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1_gfuRa4eOiyacL1b8B3Hb5-2MRmssnzaD8OHYhc6sAE,2025-09-02 - Lecon 6 Module 2 Identifier les contenus a garder et a ameliorer,2025-09-02 - Lecon 6 Module 2 Identifier les contenus a garder et a ameliorer,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1_R-rBjva6DcUwFtfEMnWYgsJPFNKwRQSrTIdpLGkgFU,2025-09-02 - Lecon 3 Module 2 Extraire les URL indexables et collecter les donnees via Sc...,2025-09-02 - Lecon 3 Module 2 Extraire les URL indexables et collecter les donnees via Sc...,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1YpLIsOsMrwBqb60B2v7Y0UiuTs0HgOJ1PB81lPtgh_8,2025-09-02 - Lecon 9 Module 2 Identifier les contenus a desindexer et a supprimer,2025-09-02 - Lecon 9 Module 2 Identifier les contenus a desindexer et a supprimer,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1o9x-2KMKr6wptkkhnywOlRuTHsRzte88g1uFRbn59CE,2023-11-17 - Configuration WP Auto,2023-11-17 - Configuration WP Auto,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
14pGRyjTOndXEuaR8c4UzXNBAcTiF6eieaSLFqHtwMp4,2025-07-06 - Cluster Formation WordPress,2025-07-06 - Cluster Formation WordPress,application/vnd.google-apps.spreadsheet,mixed_separators,medium,"Melange espaces, tirets et underscores"
1JJuAaUPBT7TNS4d6MeVU8S3XuwQE0wzK4bM2LcyJ55k,2025-06-18 - YouTube vers Article WordPress,2025-06-18 - YouTube vers Article WordPress,application/vnd.google-apps.spreadsheet,mixed_separators,medium,"Melange espaces, tirets et underscores"
14NXRUx9aavt1n4xHlWQQPKOQBGma64YVqVpjYUwouXo,2025-03-29 - Flux RSS WordPress,2025-03-29 - Flux RSS WordPress,application/vnd.google-apps.spreadsheet,mixed_separators,medium,"Melange espaces, tirets et underscores"
1kTjibvKs1uSU3HqJPtYPMSQ-Qrn3AlsWBU7GNMLpdH4,2024-07-19 - schoolsWP Article de blog en francais,2024-07-19 - schoolsWP Article de blog en francais,application/vnd.google-apps.spreadsheet,mixed_separators,medium,"Melange espaces, tirets et underscores"
1_RJBBHjG1H_sxnfJqHB8hm74cYsWNTaWEbWOqNhZpp8,2024-03-25 - schoolsWP Twitter (X),2024-03-25 - schoolsWP Twitter (X),application/vnd.google-apps.spreadsheet,mixed_separators,medium,"Melange espaces, tirets et underscores"
1IIMPhaIRkyi6-CNMROIdhlfw3x7PsnOrYqki3F4DIrQ,2025-07-18 - Automatiser Creation Contenu,2025-07-18 - Automatiser Creation Contenu,application/vnd.google-apps.spreadsheet,mixed_separators,medium,"Melange espaces, tirets et underscores"
1C0qyf6Mrp6XRz8y3t8ik-bh6m2ze2ZJKMV5jmzyFO_k,2024-03-18 - Flux RSS Hebergement Wordpress,2024-03-18 - Flux RSS Hebergement Wordpress,application/vnd.google-apps.spreadsheet,mixed_separators,medium,"Melange espaces, tirets et underscores"
1Ion8RDm6STLmY52ZRb0uxRRb7fXjvk5C,2025-12-29 - Bilan-periodique-KIHL-Mae-2024-2025-S1.pdf,2025-12-29 - Bilan-periodique-KIHL-Mae-2024-2025-S1.pdf,application/pdf,mixed_separators,medium,"Melange espaces, tirets et underscores"
1s0MIib8ZRc6i7grhW9_q8y9dykfOiLjt,2025-07-16 - RDV26Aout-neurologie-Michael-KIHL.pdf,2025-07-16 - RDV26Aout-neurologie-Michael-KIHL.pdf,application/pdf,mixed_separators,medium,"Melange espaces, tirets et underscores"
1jeSXclPTAmpXzp22DF89WiBUQmi9-2ar,2025-07-16 - RDV25mars-neurologie-Michael-KIHL.pdf,2025-07-16 - RDV25mars-neurologie-Michael-KIHL.pdf,application/pdf,mixed_separators,medium,"Melange espaces, tirets et underscores"
1-2r4AOJsdp4wz6DGJCMrTmoUve6BypyF,2025-07-16 - IRM CEREBRALE.pdf,2025-07-16 - IRM CEREBRALE.pdf,application/pdf,mixed_separators,medium,"Melange espaces, tirets et underscores"
1-2r4AOJsdp4wz6DGJCMrTmoUve6BypyF,2025-07-16 - IRM CEREBRALE.pdf,2025-07-16 - IRM CEREBRALE.pdf,application/pdf,all_caps,low,Nom entierement en majuscules
1hJ1T52zVgMFjdMdY49_6stIoqFay4pr1,2025-07-16 - MICHAEL KIHL CONSULTATION NEUROLOGIE.pdf,2025-07-16 - MICHAEL KIHL CONSULTATION NEUROLOGIE.pdf,application/pdf,mixed_separators,medium,"Melange espaces, tirets et underscores"
1hJ1T52zVgMFjdMdY49_6stIoqFay4pr1,2025-07-16 - MICHAEL KIHL CONSULTATION NEUROLOGIE.pdf,2025-07-16 - MICHAEL KIHL CONSULTATION NEUROLOGIE.pdf,application/pdf,all_caps,low,Nom entierement en majuscules
1k6Xr6nCvPgbjkywWu9fzk9VYws6Ur0FtF5CwW0y2HGM,"2023-11-14 - Nouveautes 2021 chez EasyHoster securite, backups, performances, SEO et plus - Article - FR","2023-11-14 - Nouveautes 2021 chez EasyHoster securite, backups, performances, SEO et plus - Article - FR",application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1CiZxUDrJA4Tfn92-Fu1O7QefYfOMfBaYSxZG4WY7RHI,2023-10-16 - Analyse approfondie de thruuu Loutil de scraping et danalyse de la SERP - Article - FR,2023-10-16 - Analyse approfondie de thruuu Loutil de scraping et danalyse de la SERP - Article - FR,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1ZuE_IpcYjpsKkBGb_83q4sYRJb2hcnJNuZ2xLMhtkjA,2024-10-20 - FluentBooking vs Amelia Booking pour WordPress quel plugin choisir - Article - FR,2024-10-20 - FluentBooking vs Amelia Booking pour WordPress quel plugin choisir - Article - FR,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1ZRnFLgSQg5B506ugBvZsrn5BtHDpkqdNCogve7v8LNI,2024-09-21 - Suretriggers vs Zapier trouvez la meilleure solution dautomation - Article - FR,2024-09-21 - Suretriggers vs Zapier trouvez la meilleure solution dautomation - Article - FR,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1C8CLgSgm9wQ7H870wc6bCy0V6vlSe1yT59PgJAX3yyg,2024-06-07 - Launchflows vs cartflows lequel choisir pour votre funnel WordPress - Article - FR,2024-06-07 - Launchflows vs cartflows lequel choisir pour votre funnel WordPress - Article - FR,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1I9Bm9nKGMFaHRAj0ie6u-TWl5974_s-92dLsbaByuxM,2024-11-11 - SureForms Createur de Formulaires WordPress Alimente par lIA - Article - FR,2024-11-11 - SureForms Createur de Formulaires WordPress Alimente par lIA - Article - FR,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1vRiux3InVmkMiww6ePcyu7wZ-XIjKLLpMk7UGClTols,2025-01-16 - LatePoint Plugin de reservation WordPress intuitif et rapide - Article - FR,2025-01-16 - LatePoint Plugin de reservation WordPress intuitif et rapide - Article - FR,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1rNrNmKdUaWMTbMHP31mmR6hUTGzXgm9YIoeJRoulNo0,2025-01-11 - WP Umbrella Pourquoi les Agences WordPress ladorent - Article - FR,2025-01-11 - WP Umbrella Pourquoi les Agences WordPress ladorent - Article - FR,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1BTsTGhJQWddxASd006fhmhbc3epQxnLMvPyOAQ1JUR8,2025-01-09 - Pourquoi Thot SEO est-il l’outil d’optimisation semantique n°1 - Article - FR,2025-01-09 - Pourquoi Thot SEO est-il l’outil d’optimisation semantique n°1 - Article - FR,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1_6AlLP1p8Ztxi2XIgVD3wN0AdS-m9FU6f_7T36b0QRw,2024-12-06 - Qu’est-ce que la creation de site WordPress sur mesure et ses avantages - Article - FR,2024-12-06 - Qu’est-ce que la creation de site WordPress sur mesure et ses avantages - Article - FR,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1qA4KpyzPRNc-njR_tapM9YpPfU1m5uzF1IbUAhZXrkk,2024-11-25 - WordPress Playground cest quoi et comment lutiliser - Article - FR,2024-11-25 - WordPress Playground cest quoi et comment lutiliser - Article - FR,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1E7UvyZ3Bha2FyFRMTJNtiibfQo5qikOWfCerpcXxlck,2024-11-20 - Un slug dans WordPress cest quoi - Article - FR,2024-11-20 - Un slug dans WordPress cest quoi - Article - FR,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
13d7d2Vu-1STagh_-c3hZ4CMncAc5IDUP5RmSEbcNieM,2024-05-04 - Comment creer un article de blog sur WordPress - Article - FR,2024-05-04 - Comment creer un article de blog sur WordPress - Article - FR,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1JZpIm5yv8bi9dwcWxc4BWC6VXrfNHFZR4H-_fqRMXRg,2024-10-08 - ZipWP vs InstaWP quel est le meilleur pour lancer WordPress rapidement - Article - FR,2024-10-08 - ZipWP vs InstaWP quel est le meilleur pour lancer WordPress rapidement - Article - FR,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1jhFJjQDVJnvBwbFoc8v9-shE4rfm3g8_CZrrTauV8XU,2024-09-30 - SureMembers vs Restrict Content Pro comparatif des plugins dadhesion - Article - FR,2024-09-30 - SureMembers vs Restrict Content Pro comparatif des plugins dadhesion - Article - FR,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1r-WFq-A85DKDn-xysXDRmH4UQcJ3SALCWoNHh1jG5eQ,2024-08-02 - Quest-ce quun theme WordPress Guide complet et utilisation - Article - FR,2024-08-02 - Quest-ce quun theme WordPress Guide complet et utilisation - Article - FR,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1_jj2fnk-pNmTMQW2vFxp1kR43UKn7jRdEePewaN6ezM,2024-07-09 - Funnelkit avis le meilleur plugin pour creer des tunnels de vente - Article - FR,2024-07-09 - Funnelkit avis le meilleur plugin pour creer des tunnels de vente - Article - FR,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1BAZkoPtiZsxQSIXNnSG2biL8inoU_pdTTfJTQjyS0DI,2024-07-08 - Comment structurer un article sur WordPress pour ameliorer la lisibilite - Article - FR,2024-07-08 - Comment structurer un article sur WordPress pour ameliorer la lisibilite - Article - FR,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1GRcHh_8vb08mvEpNpZDfoGUtVasamjGFoMTgUleRhvQ,"2024-08-01 - FlyingPress, avis 2024 devriez-vous l’adopter plutot que WP Rocket - Article - FR","2024-08-01 - FlyingPress, avis 2024 devriez-vous l’adopter plutot que WP Rocket - Article - FR",application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1VNz5xCpHRzR0BPclDwXWll41U8CK4KhpJp84Wi4Q46Y,2024-10-21 - Qu’est-ce qu’un plugin WordPress et comment fonctionne-t-il - Article - FR,2024-10-21 - Qu’est-ce qu’un plugin WordPress et comment fonctionne-t-il - Article - FR,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1_uIIHjHsTuGmnOmVifzqhJLVcsiyVJhtZMAe1GZCPAA,2023-11-24 - Comment creer un site web professionnel en utilisant WordPress - Article - FR,2023-11-24 - Comment creer un site web professionnel en utilisant WordPress - Article - FR,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1czeYoKXuNJzjvsCsJuTAAvtfLntnwEdiXyoJTD1DzjQ,2023-11-24 - Brief “Qu’est-ce que WP Social Ninja ” Mot-cle cible wp social ninja Extrait... - Article - FR,2023-11-24 - Brief “Qu’est-ce que WP Social Ninja ” Mot-cle cible wp social ninja Extrait... - Article - FR,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1EA0Viy3paZL5TSHX2vmDx8RJfBIzgWNZdzkPFS6coEc,2023-11-24 - Qu’est-ce que WP Social Ninja - Article - FR,2023-11-24 - Qu’est-ce que WP Social Ninja - Article - FR,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1xvgbBx60HS50gF4K-kFGJPZr7l7R9tAnJCstLdR0oDk,2023-11-24 - Presto Player - Le meilleur lecteur video pour WordPress - Article - FR,2023-11-24 - Presto Player - Le meilleur lecteur video pour WordPress - Article - FR,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1UjYuZwlAxPmnL1oYFEv4nY21sYCLpt_WAX2DvCsrfcI,"2023-11-21 - Missinglettr, l’outil qui travaille pour vous - Article - FR","2023-11-21 - Missinglettr, l’outil qui travaille pour vous - Article - FR",application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1iJ0sZLOKUSFs9KHIvcARyx_4GP0pvePw5bhaHlBLkJc,2023-11-22 - WooFunnels Funnel Builder est-il un bon choix - Article - FR,2023-11-22 - WooFunnels Funnel Builder est-il un bon choix - Article - FR,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1B2zDYYQlqD2HKuxJOaU1RgKkOv30AZpWbGlmIktEnB0,"2023-11-21 - Divi Machine, le plugin Divi qu’il vous faut - Article - FR","2023-11-21 - Divi Machine, le plugin Divi qu’il vous faut - Article - FR",application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1heYiYkH-BkYs-meAaKUaEfGw1ZesBjY9pc519xVqUKo,2023-11-14 - Devez-vous installer Rank Math PRO - Article - FR,2023-11-14 - Devez-vous installer Rank Math PRO - Article - FR,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
10mWoYewpH5CZqu2URD0DU91qTOvDWT-PkRNnZ_YdWps,"2023-11-14 - Qui est Pierre-Eliott Lallemant, le createur de Skeall - Article - FR","2023-11-14 - Qui est Pierre-Eliott Lallemant, le createur de Skeall - Article - FR",application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1usEQYOR3JAMGW_8noIhNtGreXdr6sERXjB1pYaSPJNs,2023-11-14 - Qui est Frank Houbre - Article - FR,2023-11-14 - Qui est Frank Houbre - Article - FR,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1jMP4m3NFDkmbqTlUrufl2eRtEfEgioaHUtkJxEiS9pA,2023-11-14 - Qu’est-ce que l’AMP de Google - Article - FR,2023-11-14 - Qu’est-ce que l’AMP de Google - Article - FR,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1y8Yz7VLKLPzPhQXMFI-nHjyLSR7D3TWZEwCZpYHkm7Y,2023-11-14 - Qu’est-ce que l’affiliation marketing - Article - FR,2023-11-14 - Qu’est-ce que l’affiliation marketing - Article - FR,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1gWTvJxiNbodgq8rIqfKvqiirT0XHWSfjOTfPRKVpcWc,2023-11-13 - Qu’est-ce que WP Rocket Plugin - Article - FR,2023-11-13 - Qu’est-ce que WP Rocket Plugin - Article - FR,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
19AyMFF0WQqd6bnCPshkTq38cwMBrwzeoiFTWSeeZC70,"2023-11-14 - Semrush, l’outil SEO le plus performant - Article - FR","2023-11-14 - Semrush, l’outil SEO le plus performant - Article - FR",application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
10e1v0JK2AYU7eueUsyXw6zzh7sskhYaw4ifC-h_ghdA,2023-11-13 - FluentCRM est-il le meilleur CRM WordPress - Article - FR,2023-11-13 - FluentCRM est-il le meilleur CRM WordPress - Article - FR,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1HnerNL1DAW11OLu0nIotpZpXQ0LLJsmPzg7BjFFuakA,"2023-11-14 - Beaver Builder, le meilleur constructeur de pages WordPress - Article - FR","2023-11-14 - Beaver Builder, le meilleur constructeur de pages WordPress - Article - FR",application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1v3fbwB0SgDPC3WXQigFuww2M1hTJVnY4,"2024-03-03 - Perfmatters, l’optimisation WordPress pour ameliorer la vitesse de son site - Article - FR.docx","2024-03-03 - Perfmatters, l’optimisation WordPress pour ameliorer la vitesse de son site - Article - FR.docx",application/vnd.openxmlformats-officedocument.wordprocessingml.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1MDQ-iXX5r9Ut1DZwnlSV6mmQwuIrfVf7VdHZGWiAPEo,"2023-11-24 - Perfmatters, l’optimisation WordPress pour ameliorer la vitesse de son site - Article - FR","2023-11-24 - Perfmatters, l’optimisation WordPress pour ameliorer la vitesse de son site - Article - FR",application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1vqC06YSzSnoHQ40vvVn2MRJkoi_fAQxXet5wmkWzl1M,2024-12-16 - WordPress Playground what is it and how do I use it - Article - EN,2024-12-16 - WordPress Playground what is it and how do I use it - Article - EN,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1TCYoSoNwBB4D9Hmv81MMpZdj5cMsQb_GPDEie1yUNhQ,2025-01-11 - WP Umbrella Why do WordPress agencies love it - Article - EN,2025-01-11 - WP Umbrella Why do WordPress agencies love it - Article - EN,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1SFhqJmtZ2xMRcf35JdWWieQeBecLogjF7z7JD765esk,2024-10-22 - SureMembers vs Wishlist Member which extension to choose - Article - EN,2024-10-22 - SureMembers vs Wishlist Member which extension to choose - Article - EN,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1wzQw8d5oK2NYgUoeo_tbSGqEsqMS2TsAjazequm3gME,2024-12-09 - What is custom WordPress website design and its benefits - Article - EN,2024-12-09 - What is custom WordPress website design and its benefits - Article - EN,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1elyzTZWUNx-Q7LVIUm9tyHnZodT0uyEuA1V60EO4NUU,2024-11-12 - Meinungen uber Linkuma Ist sie die Referenz fur Netlinking - Article - DE,2024-11-12 - Meinungen uber Linkuma Ist sie die Referenz fur Netlinking - Article - DE,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1kdHf2zXCOQF293DJXr7iUbOqVOxfVEbuIxbO0Z3vCXY,2024-10-25 - ZipWP vs InstaWP Was ist besser fur schnelles Starten einer WordPress-Website - Article - DE,2024-10-25 - ZipWP vs InstaWP Was ist besser fur schnelles Starten einer WordPress-Website - Article - DE,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
10nEYB3PAE2nZ-d75IIaLm7_8QhAaQrY887Iy-i5Li6E,2025-03-20 - ORIGINAL SERP Scraper et Keyword Grouper SammySEO - SEO,2025-03-20 - ORIGINAL SERP Scraper et Keyword Grouper SammySEO - SEO,application/vnd.google-apps.spreadsheet,mixed_separators,medium,"Melange espaces, tirets et underscores"
1RAI7nzsOBDvmKZ7mpLK37YsU2ZdFtGMxPQ3dBuzwiNQ,2024-03-08 - ORIGINAL Mes requetes SEO - SEO,2024-03-08 - ORIGINAL Mes requetes SEO - SEO,application/vnd.google-apps.spreadsheet,mixed_separators,medium,"Melange espaces, tirets et underscores"
1l5CcxU97IRPUBffkX33LL-Gm_4Ad40O9dzVD0A3_f6c,2024-11-28 - ORIGINAL Ressource Romain SEO Garden Party - SEO,2024-11-28 - ORIGINAL Ressource Romain SEO Garden Party - SEO,application/vnd.google-apps.spreadsheet,mixed_separators,medium,"Melange espaces, tirets et underscores"
1SVYPSjgAotjiCWQZHpyZXfCzNLFGla6zMRvwxqQCEdM,2024-10-15 - ORIGINAL Mettre en place ton plan d’action SEO - SEO,2024-10-15 - ORIGINAL Mettre en place ton plan d’action SEO - SEO,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1eNgZGLwg7qUERaLYY2Zyx5Se7G-d5UGW9isp6EzGcG0,2024-10-15 - ORIGINAL Collaborations backlinks - SEO,2024-10-15 - ORIGINAL Collaborations backlinks - SEO,application/vnd.google-apps.spreadsheet,mixed_separators,medium,"Melange espaces, tirets et underscores"
1KGQNtV2KQo0GvTiOfxPLJqMimqmyiFfzlGV89Zhf7eM,2024-10-15 - ORIGINAL Redaction article SEO thematique - SEO,2024-10-15 - ORIGINAL Redaction article SEO thematique - SEO,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1fu1o3z962HaoGoAA6mNdU024hczjDo5rXe-yT8A9wao,2024-10-14 - ORIGINAL Structurer une page a propos en SEO local - SEO,2024-10-14 - ORIGINAL Structurer une page a propos en SEO local - SEO,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1HN8Af_rDD3Zzyia_mn4FD91ja-FAzfqkJDIuh0DLwgQ,2024-10-14 - ORIGINAL Exemple SEO local - SEO,2024-10-14 - ORIGINAL Exemple SEO local - SEO,application/vnd.google-apps.spreadsheet,mixed_separators,medium,"Melange espaces, tirets et underscores"
1mimRFbJRGqfn7EBm3TXjMcnEg5LDnnd9mb7Jrit5tZ0,2024-10-05 - ORIGINAL Les 50 backlinks offerts - SEO,2024-10-05 - ORIGINAL Les 50 backlinks offerts - SEO,application/vnd.google-apps.document,mixed_separators,medium,"Melange espaces, tirets et underscores"
1jf619SPvytcMC0hPSrXAXfFJoHXbVNoIhB27gUuW2pg,2024-03-08 - ORIGINAL Calcul de similarite SEO - SEO,2024-03-08 - ORIGINAL Calcul de similarite SEO - SEO,application/vnd.google-apps.spreadsheet,mixed_separators,medium,"Melange espaces, tirets et underscores"
16FYYuQfn1lNoKq5L3_4rV4isIzqymcyy_9wwf08flaw,2024-03-28 - ORIGINAL Trouver une niche Challenge SEO - SEO,2024-03-28 - ORIGINAL Trouver une niche Challenge SEO - SEO,application/vnd.google-apps.spreadsheet,mixed_separators,medium,"Melange espaces, tirets et underscores"
